,Frequency,Recency,Monetary,Cluster,Cluster Name
790,11,0,4757.16,2,Champions
791,11,19,2429.83,2,Champions
792,11,17,3351.75,2,Champions
793,11,4,5184.84,2,Champions
794,11,528,372.86,3,Potential Loyalists
795,11,2,2083.9,2,Champions
796,11,7,6070.04,2,Champions
797,11,7,6375.7300000000005,2,Champions
798,11,215,1803.4,3,Potential Loyalists
799,11,318,3550.91,3,Potential Loyalists
800,11,73,5232.2300000000005,2,Champions
801,11,2,2083.4,2,Champions
802,11,7,2567.06,2,Champions
803,11,185,840.5,3,Potential Loyalists
804,11,29,4888.75,2,Champions
805,11,99,3070.42,3,Potential Loyalists
806,11,11,3695.56,2,Champions
807,11,2,2521.4,2,Champions
808,11,15,3594.76,2,Champions
809,11,37,2819.17,2,Champions
810,11,31,1545.49,2,Champions
811,11,5,4001.64,2,Champions
812,11,17,3801.05,2,Champions
813,11,15,3439.08,2,Champions
814,11,2,2689.52,2,Champions
815,11,8,1543.18,2,Champions
816,11,394,3999.8900000000003,3,Potential Loyalists
817,11,0,4558.29,2,Champions
818,11,0,4611.6900000000005,2,Champions
819,11,58,6606.0,2,Champions
820,11,7,4627.92,2,Champions
821,11,3,3352.94,2,Champions
822,11,42,6258.45,2,Champions
823,11,9,1803.06,2,Champions
824,11,161,11403.41,2,Champions
825,11,196,4161.06,3,Potential Loyalists
826,11,63,3995.57,2,Champions
827,11,246,3925.85,3,Potential Loyalists
828,11,49,5133.49,2,Champions
829,11,1,3586.0299999999997,2,Champions
830,11,9,4534.09,2,Champions
831,11,77,4303.06,2,Champions
832,11,195,4497.88,3,Potential Loyalists
833,11,132,4481.83,3,Potential Loyalists
834,11,45,3830.84,2,Champions
835,11,121,2270.0299999999997,3,Potential Loyalists
836,11,25,4464.92,2,Champions
837,11,9,5286.8,2,Champions
838,11,168,1142.03,3,Potential Loyalists
839,11,44,2626.47,2,Champions
840,11,10,3349.57,2,Champions
841,11,38,2958.83,2,Champions
842,11,10,4102.27,2,Champions
843,11,8,3248.96,2,Champions
844,11,27,2000.01,2,Champions
845,11,107,1733.8899999999999,3,Potential Loyalists
846,11,4,4618.24,2,Champions
847,11,25,7090.06,2,Champions
848,11,10,3442.96,2,Champions
849,11,90,1811.25,3,Potential Loyalists
850,11,55,2236.77,3,Potential Loyalists
851,11,66,4234.53,2,Champions
852,11,17,4426.28,2,Champions
853,11,9,2839.62,2,Champions
854,11,24,2843.09,2,Champions
855,11,3,2399.82,2,Champions
856,11,30,3170.98,2,Champions
857,11,12,5609.74,2,Champions
858,11,128,6103.74,3,Potential Loyalists
859,11,3,8092.32,2,Champions
860,11,212,3625.4,3,Potential Loyalists
861,11,155,3270.79,3,Potential Loyalists
862,11,113,4487.27,3,Potential Loyalists
863,11,1,1727.94,2,Champions
864,11,429,3881.89,3,Potential Loyalists
865,11,17,3174.75,2,Champions
866,11,280,5236.259999999999,3,Potential Loyalists
867,11,85,2233.61,3,Potential Loyalists
868,11,112,2098.48,3,Potential Loyalists
869,11,245,1694.86,3,Potential Loyalists
870,11,235,3845.78,3,Potential Loyalists
871,11,9,3709.64,2,Champions
872,11,24,3466.37,2,Champions
873,11,24,3489.28,2,Champions
874,11,2,5356.23,2,Champions
875,10,30,2156.77,2,Champions
876,10,11,2365.4900000000002,2,Champions
877,10,29,5613.83,2,Champions
878,10,3,2448.64,2,Champions
879,10,11,11383.03,2,Champions
880,10,15,3854.85,2,Champions
881,10,14,1596.29,2,Champions
882,10,9,2648.25,2,Champions
883,10,160,817.8199999999999,3,Potential Loyalists
884,10,7,1652.18,2,Champions
885,10,103,3141.64,3,Potential Loyalists
886,10,9,2618.77,2,Champions
887,10,58,2687.73,3,Potential Loyalists
888,10,282,2091.52,3,Potential Loyalists
889,10,10,5679.53,2,Champions
890,10,5,2455.52,2,Champions
891,10,36,12940.82,2,Champions
892,10,122,7996.87,3,Potential Loyalists
893,10,42,6142.35,2,Champions
894,10,2,2234.73,2,Champions
895,10,30,2533.06,2,Champions
896,10,83,4685.72,3,Potential Loyalists
897,10,58,3805.34,2,Champions
898,10,23,3649.36,2,Champions
899,10,37,1963.92,2,Champions
900,10,368,4292.59,3,Potential Loyalists
901,10,14,1668.95,2,Champions
902,10,59,1193.54,3,Potential Loyalists
903,10,63,2394.36,3,Potential Loyalists
904,10,28,2681.9,2,Champions
905,10,72,5879.95,2,Champions
906,10,56,6817.37,2,Champions
907,10,70,652.21,3,Potential Loyalists
908,10,30,3195.6,2,Champions
909,10,56,3541.77,2,Champions
910,10,51,3179.06,2,Champions
911,10,19,2530.19,2,Champions
912,10,4,3965.2,2,Champions
913,10,103,3583.45,3,Potential Loyalists
914,10,8,4028.69,2,Champions
915,10,15,3781.38,2,Champions
916,10,131,5635.41,3,Potential Loyalists
917,10,1,1863.76,2,Champions
918,10,42,4002.17,2,Champions
919,10,26,4248.74,2,Champions
920,10,58,3122.4,3,Potential Loyalists
921,10,2,3289.66,2,Champions
922,10,48,3934.79,2,Champions
923,10,4,2557.18,2,Champions
924,10,88,3297.9300000000003,3,Potential Loyalists
925,10,11,5494.7,2,Champions
926,10,31,2016.98,2,Champions
927,10,15,1722.18,2,Champions
928,10,71,3112.19,3,Potential Loyalists
929,10,72,3191.87,3,Potential Loyalists
930,10,17,2236.63,2,Champions
931,10,249,2291.77,3,Potential Loyalists
932,10,301,4867.57,3,Potential Loyalists
933,10,487,1610.82,3,Potential Loyalists
934,10,428,2729.84,3,Potential Loyalists
935,10,35,5564.09,2,Champions
936,10,44,3440.45,2,Champions
937,10,11,3430.22,2,Champions
938,10,33,2975.91,2,Champions
939,10,81,4946.22,3,Potential Loyalists
940,10,88,4287.92,3,Potential Loyalists
941,10,31,7120.91,2,Champions
942,10,26,3077.7,2,Champions
943,10,71,1486.2,3,Potential Loyalists
944,10,184,7793.51,3,Potential Loyalists
945,10,28,1715.46,2,Champions
946,10,2,1953.9,2,Champions
947,10,6,1453.6,2,Champions
948,10,66,6156.53,2,Champions
949,10,42,3715.38,2,Champions
950,10,32,16052.72,2,Champions
951,10,51,1380.73,3,Potential Loyalists
952,10,0,2622.39,2,Champions
953,10,35,2849.84,2,Champions
954,10,16,3288.0,2,Champions
955,10,25,2666.91,2,Champions
956,10,6,1825.03,2,Champions
957,10,32,3949.6,2,Champions
958,10,57,8873.39,2,Champions
959,10,28,1249.6200000000001,3,Potential Loyalists
960,10,14,1586.6299999999999,2,Champions
961,10,5,1690.07,2,Champions
962,10,63,6702.43,2,Champions
963,10,211,1543.97,3,Potential Loyalists
964,10,7,4863.31,2,Champions
965,10,2,3397.82,2,Champions
966,10,6,5087.86,2,Champions
967,10,9,4022.9100000000003,2,Champions
968,10,191,1547.94,3,Potential Loyalists
969,10,16,2526.62,2,Champions
970,10,42,3900.83,2,Champions
971,10,0,16794.14,2,Champions
972,10,24,3738.85,2,Champions
973,9,11,3250.33,2,Champions
974,9,17,1569.73,2,Champions
975,9,63,5728.82,2,Champions
976,9,22,6620.48,2,Champions
977,9,142,5178.02,3,Potential Loyalists
978,9,17,2556.09,2,Champions
979,9,15,1815.27,2,Champions
980,9,111,734.81,3,Potential Loyalists
981,9,48,5687.36,2,Champions
982,9,310,824.35,3,Potential Loyalists
983,9,32,3245.43,2,Champions
984,9,10,2976.38,2,Champions
985,9,65,3950.7,3,Potential Loyalists
986,9,6,8296.81,2,Champions
987,9,16,2414.2,2,Champions
988,9,103,3236.4,3,Potential Loyalists
989,9,38,3954.29,2,Champions
990,9,2,2868.48,2,Champions
991,9,58,1976.3,3,Potential Loyalists
992,9,32,4121.68,2,Champions
993,9,72,2742.41,3,Potential Loyalists
994,9,4,3017.28,2,Champions
995,9,109,1093.5,3,Potential Loyalists
996,9,17,3094.91,2,Champions
997,9,77,2590.2,3,Potential Loyalists
998,9,51,4978.96,2,Champions
999,9,0,2750.5,2,Champions
1000,9,8,2993.1,2,Champions
1001,9,40,3887.15,2,Champions
1002,9,521,628.32,3,Potential Loyalists
1003,9,153,569.14,3,Potential Loyalists
1004,9,74,4717.99,3,Potential Loyalists
1005,9,71,9971.65,2,Champions
1006,9,218,1792.26,3,Potential Loyalists
1007,9,177,1074.7,3,Potential Loyalists
1008,9,3,2859.74,2,Champions
1009,9,87,10350.53,2,Champions
1010,9,77,3435.86,3,Potential Loyalists
1011,9,96,3273.83,3,Potential Loyalists
1012,9,3,8918.99,2,Champions
1013,9,172,2099.89,3,Potential Loyalists
1014,9,2,1709.1,2,Champions
1015,9,68,2028.1100000000001,3,Potential Loyalists
1016,9,13,4049.13,2,Champions
1017,9,15,2478.95,2,Champions
1018,9,42,1821.9,3,Potential Loyalists
1019,9,35,2358.59,2,Champions
1020,9,43,5253.07,2,Champions
1021,9,8,6995.360000000001,2,Champions
1022,9,22,3926.91,2,Champions
1023,9,12,1904.99,2,Champions
1024,9,1,2591.34,2,Champions
1025,9,29,2123.61,2,Champions
1026,9,6,4838.08,2,Champions
1027,9,19,2415.41,2,Champions
1028,9,30,3161.12,2,Champions
1029,9,116,2803.57,3,Potential Loyalists
1030,9,109,1841.71,3,Potential Loyalists
1031,9,0,3099.3,2,Champions
1032,9,59,3759.26,3,Potential Loyalists
1033,9,28,1470.89,3,Potential Loyalists
1034,9,58,1146.53,3,Potential Loyalists
1035,9,45,4228.85,2,Champions
1036,9,55,14813.01,2,Champions
1037,9,3,6897.36,2,Champions
1038,9,61,2774.46,3,Potential Loyalists
1039,9,61,1402.54,3,Potential Loyalists
1040,9,336,1708.97,3,Potential Loyalists
1041,9,150,2541.29,3,Potential Loyalists
1042,9,8,4291.06,2,Champions
1043,9,35,1741.95,3,Potential Loyalists
1044,9,22,1727.43,2,Champions
1045,9,0,3000.57,2,Champions
1046,9,32,2878.0,2,Champions
1047,9,30,2216.32,2,Champions
1048,9,373,2011.82,3,Potential Loyalists
1049,9,19,1775.68,2,Champions
1050,9,196,2506.64,3,Potential Loyalists
1051,9,115,4138.08,3,Potential Loyalists
1052,9,0,1733.08,2,Champions
1053,9,63,5954.45,2,Champions
1054,9,151,2016.43,3,Potential Loyalists
1055,9,26,2957.88,2,Champions
1056,9,108,4049.79,3,Potential Loyalists
1057,9,78,1310.63,3,Potential Loyalists
1058,9,51,2815.96,3,Potential Loyalists
1059,9,4,843.9100000000001,0,Loyal Customers
1060,9,29,4864.57,2,Champions
1061,9,36,2488.4900000000002,2,Champions
1062,9,2,2903.01,2,Champions
1063,9,15,2317.43,2,Champions
1064,9,60,796.4000000000001,3,Potential Loyalists
1065,9,7,4966.92,2,Champions
1066,9,8,2529.93,2,Champions
1067,9,115,5955.81,3,Potential Loyalists
1068,9,4,3651.19,2,Champions
1069,9,66,2025.52,3,Potential Loyalists
1070,9,174,5504.6900000000005,3,Potential Loyalists
1071,9,20,2253.89,2,Champions
1072,9,30,1602.51,3,Potential Loyalists
1073,9,101,1553.47,3,Potential Loyalists
1074,9,468,2016.71,3,Potential Loyalists
1075,9,360,2501.9900000000002,3,Potential Loyalists
1076,9,17,1728.99,2,Champions
1077,9,20,1274.76,0,Loyal Customers
1078,9,66,3706.02,3,Potential Loyalists
1079,9,4,4447.33,2,Champions
1080,9,18,1580.29,2,Champions
1081,9,14,17197.61,2,Champions
1082,9,94,3059.85,3,Potential Loyalists
1083,9,23,2201.96,2,Champions
1084,9,50,3037.61,3,Potential Loyalists
1085,9,1,1143.36,2,Champions
1086,9,39,3924.91,2,Champions
1087,9,103,2118.72,3,Potential Loyalists
1088,9,12,2499.81,2,Champions
1089,9,87,6204.32,3,Potential Loyalists
1090,9,36,1187.21,3,Potential Loyalists
1091,9,89,3460.32,3,Potential Loyalists
1092,9,35,2310.04,2,Champions
1093,9,22,3199.95,2,Champions
1094,9,14,2442.29,2,Champions
1095,9,25,7956.46,2,Champions
1096,9,3,2338.15,2,Champions
1097,9,4,2308.06,2,Champions
1098,9,2,1228.17,2,Champions
1099,9,14,3097.61,2,Champions
1100,9,40,2053.71,3,Potential Loyalists
1101,9,28,2794.75,2,Champions
1102,9,36,2019.92,3,Potential Loyalists
1103,9,88,4146.78,3,Potential Loyalists
1104,9,20,5698.28,2,Champions
1105,9,70,1818.31,3,Potential Loyalists
1106,9,58,2437.31,3,Potential Loyalists
1107,9,60,4380.04,2,Champions
1108,9,31,2041.8,2,Champions
1109,9,22,20276.37,2,Champions
1110,9,18,2156.35,2,Champions
1111,9,2,4385.9800000000005,2,Champions
1112,9,100,2727.72,3,Potential Loyalists
1113,9,63,3484.73,3,Potential Loyalists
1114,9,17,8657.39,2,Champions
1115,9,70,3427.29,3,Potential Loyalists
1116,9,4,1710.45,2,Champions
1117,9,9,6025.5,2,Champions
1118,9,47,1698.57,3,Potential Loyalists
1119,9,3,2108.06,2,Champions
1120,9,95,2064.35,3,Potential Loyalists
1121,9,57,1778.93,3,Potential Loyalists
1122,9,18,1818.6,2,Champions
1123,9,91,1608.93,3,Potential Loyalists
1124,9,86,26278.86,2,Champions
1125,9,59,5973.2300000000005,2,Champions
1126,8,15,3285.31,2,Champions
1127,8,71,3605.21,3,Potential Loyalists
1128,8,95,1475.79,3,Potential Loyalists
1129,8,67,1567.48,3,Potential Loyalists
1130,8,1,4921.53,2,Champions
1131,8,3,2473.28,2,Champions
1132,8,91,2399.33,3,Potential Loyalists
1133,8,399,1764.02,3,Potential Loyalists
1134,8,9,3041.68,2,Champions
1135,8,3,3974.75,2,Champions
1136,8,51,4252.89,3,Potential Loyalists
1137,8,204,1826.0,3,Potential Loyalists
1138,8,5,1660.29,2,Champions
1139,8,21,7475.74,2,Champions
1140,8,39,2765.47,3,Potential Loyalists
1141,8,3,1487.96,2,Champions
1142,8,9,1212.05,0,Loyal Customers
1143,8,125,4623.28,3,Potential Loyalists
1144,8,185,2043.76,3,Potential Loyalists
1145,8,87,4503.08,3,Potential Loyalists
1146,8,64,902.28,3,Potential Loyalists
1147,8,60,2657.7599999999998,3,Potential Loyalists
1148,8,23,1636.6299999999999,0,Loyal Customers
1149,8,538,1698.56,3,Potential Loyalists
1150,8,44,3197.82,3,Potential Loyalists
1151,8,39,3103.19,2,Champions
1152,8,41,1541.23,3,Potential Loyalists
1153,8,28,4695.66,2,Champions
1154,8,34,1617.1,3,Potential Loyalists
1155,8,11,1535.99,0,Loyal Customers
1156,8,92,4452.71,3,Potential Loyalists
1157,8,59,2788.06,3,Potential Loyalists
1158,8,14,1188.1200000000001,0,Loyal Customers
1159,8,8,1114.72,0,Loyal Customers
1160,8,5,4350.32,2,Champions
1161,8,39,2723.55,3,Potential Loyalists
1162,8,24,1562.98,0,Loyal Customers
1163,8,242,2744.81,3,Potential Loyalists
1164,8,35,4073.13,2,Champions
1165,8,157,1971.39,3,Potential Loyalists
1166,8,217,1063.76,3,Potential Loyalists
1167,8,35,2142.72,3,Potential Loyalists
1168,8,7,3140.54,2,Champions
1169,8,211,3156.38,3,Potential Loyalists
1170,8,4,3766.6,2,Champions
1171,8,70,3042.95,3,Potential Loyalists
1172,8,133,4610.84,3,Potential Loyalists
1173,8,3,1437.57,2,Champions
1174,8,31,1744.42,3,Potential Loyalists
1175,8,39,2718.6,3,Potential Loyalists
1176,8,52,724.31,3,Potential Loyalists
1177,8,108,3717.35,3,Potential Loyalists
1178,8,231,3637.64,3,Potential Loyalists
1179,8,103,1601.46,3,Potential Loyalists
1180,8,662,181.35,1,Lost Customers
1181,8,464,4057.9,3,Potential Loyalists
1182,8,21,2110.91,2,Champions
1183,8,22,1259.6299999999999,0,Loyal Customers
1184,8,5,801.12,0,Loyal Customers
1185,8,28,1291.71,0,Loyal Customers
1186,8,10,4516.56,2,Champions
1187,8,20,3284.42,2,Champions
1188,8,66,3316.24,3,Potential Loyalists
1189,8,39,4058.75,2,Champions
1190,8,15,2055.09,2,Champions
1191,8,168,1738.16,3,Potential Loyalists
1192,8,8,2547.55,2,Champions
1193,8,8,6204.41,2,Champions
1194,8,19,2164.45,2,Champions
1195,8,94,1895.8,3,Potential Loyalists
1196,8,0,3628.5,2,Champions
1197,8,57,6083.64,2,Champions
1198,8,15,1550.6499999999999,0,Loyal Customers
1199,8,7,2618.23,2,Champions
1200,8,11,1934.3899999999999,2,Champions
1201,8,76,2334.16,3,Potential Loyalists
1202,8,112,1463.7,3,Potential Loyalists
1203,8,1,1661.44,2,Champions
1204,8,359,2578.34,3,Potential Loyalists
1205,8,280,4579.23,3,Potential Loyalists
1206,8,376,1375.39,3,Potential Loyalists
1207,8,95,4606.46,3,Potential Loyalists
1208,8,91,3015.0,3,Potential Loyalists
1209,8,136,6017.06,3,Potential Loyalists
1210,8,40,3739.01,2,Champions
1211,8,49,2247.31,3,Potential Loyalists
1212,8,94,1884.55,3,Potential Loyalists
1213,8,4,1635.27,2,Champions
1214,8,3,2495.87,2,Champions
1215,8,623,1700.24,3,Potential Loyalists
1216,8,49,1980.56,3,Potential Loyalists
1217,8,31,1763.3,3,Potential Loyalists
1218,8,31,2593.65,2,Champions
1219,8,15,18096.14,2,Champions
1220,8,547,2984.32,3,Potential Loyalists
1221,8,81,4838.18,3,Potential Loyalists
1222,8,21,1971.87,2,Champions
1223,8,1,5740.98,2,Champions
1224,8,575,4536.64,3,Potential Loyalists
1225,8,51,5020.74,2,Champions
1226,8,65,2995.91,3,Potential Loyalists
1227,8,10,12669.88,2,Champions
1228,8,157,2433.28,3,Potential Loyalists
1229,8,18,2230.96,2,Champions
1230,8,149,1979.8700000000001,3,Potential Loyalists
1231,8,14,2399.57,2,Champions
1232,8,78,2999.04,3,Potential Loyalists
1233,8,38,1990.88,3,Potential Loyalists
1234,8,255,11010.05,3,Potential Loyalists
1235,8,71,1979.91,3,Potential Loyalists
1236,8,50,1071.1399999999999,3,Potential Loyalists
1237,8,140,1484.07,3,Potential Loyalists
1238,8,26,3048.38,2,Champions
1239,8,41,2841.72,3,Potential Loyalists
1240,8,17,5978.9,2,Champions
1241,8,31,4013.08,2,Champions
1242,8,72,2339.32,3,Potential Loyalists
1243,8,25,1005.8,0,Loyal Customers
1244,8,168,4877.84,3,Potential Loyalists
1245,8,7,1720.81,2,Champions
1246,8,6,2340.84,2,Champions
1247,8,51,6427.66,2,Champions
1248,8,11,3257.7000000000003,2,Champions
1249,8,7,1695.77,2,Champions
1250,8,31,4808.77,2,Champions
1251,8,0,1897.57,2,Champions
1252,8,24,1825.45,2,Champions
1253,8,21,3110.37,2,Champions
1254,8,13,2046.0,2,Champions
1255,8,119,1038.92,3,Potential Loyalists
1256,8,140,2437.05,3,Potential Loyalists
1257,8,316,1215.95,3,Potential Loyalists
1258,8,33,3100.02,2,Champions
1259,8,30,1813.21,3,Potential Loyalists
1260,8,3,1508.96,2,Champions
1261,8,15,8202.98,2,Champions
1262,8,156,1427.6,3,Potential Loyalists
1263,8,28,1074.15,0,Loyal Customers
1264,8,198,1124.66,3,Potential Loyalists
1265,8,234,2144.23,3,Potential Loyalists
1266,8,73,1962.46,3,Potential Loyalists
1267,8,189,2117.27,3,Potential Loyalists
1268,8,39,1278.75,3,Potential Loyalists
1269,8,318,6272.53,3,Potential Loyalists
1270,8,55,4278.96,3,Potential Loyalists
1271,8,364,1992.13,3,Potential Loyalists
1272,8,9,2863.45,2,Champions
1273,8,91,1302.3,3,Potential Loyalists
1274,8,19,4757.8,2,Champions
1275,8,9,2788.02,2,Champions
1276,8,70,2585.62,3,Potential Loyalists
1277,8,9,4974.2300000000005,2,Champions
1278,8,51,3243.69,3,Potential Loyalists
1279,8,238,6460.7,3,Potential Loyalists
1280,8,22,2419.61,2,Champions
1281,8,379,4709.2300000000005,3,Potential Loyalists
1282,8,14,2485.9700000000003,2,Champions
1283,8,59,7678.88,2,Champions
1284,8,38,1274.29,3,Potential Loyalists
1285,8,393,2108.21,3,Potential Loyalists
1286,8,106,2294.65,3,Potential Loyalists
1287,8,33,3539.3,2,Champions
1288,8,184,609.3000000000001,3,Potential Loyalists
1289,8,16,6407.83,2,Champions
1290,8,372,2166.42,3,Potential Loyalists
1291,8,119,3434.9300000000003,3,Potential Loyalists
1292,8,37,1856.5900000000001,3,Potential Loyalists
1293,8,21,2245.32,2,Champions
1294,8,24,3645.81,2,Champions
1295,8,15,3901.11,2,Champions
1296,8,23,1748.42,2,Champions
1297,8,32,4340.7699999999995,2,Champions
1298,7,17,878.09,0,Loyal Customers
1299,7,50,1533.69,3,Potential Loyalists
1300,7,119,2001.59,3,Potential Loyalists
1301,7,322,1619.97,3,Potential Loyalists
1302,7,47,3053.06,3,Potential Loyalists
1303,7,64,2416.9,3,Potential Loyalists
1304,7,64,4572.82,3,Potential Loyalists
1305,7,4,2911.62,2,Champions
1306,7,58,2245.9,3,Potential Loyalists
1307,7,4,2031.78,2,Champions
1308,7,72,3379.93,3,Potential Loyalists
1309,7,1,1371.77,0,Loyal Customers
1310,7,88,6543.68,3,Potential Loyalists
1311,7,122,2715.28,3,Potential Loyalists
1312,7,49,1573.2,3,Potential Loyalists
1313,7,17,3204.1600000000003,2,Champions
1314,7,115,2196.67,3,Potential Loyalists
1315,7,379,1629.35,3,Potential Loyalists
1316,7,64,2093.94,3,Potential Loyalists
1317,7,125,2246.75,3,Potential Loyalists
1318,7,93,1836.44,3,Potential Loyalists
1319,7,74,2389.08,3,Potential Loyalists
1320,7,26,1266.27,0,Loyal Customers
1321,7,429,1921.91,3,Potential Loyalists
1322,7,311,2363.89,3,Potential Loyalists
1323,7,25,2101.79,0,Loyal Customers
1324,7,2,3119.44,2,Champions
1325,7,50,1553.96,3,Potential Loyalists
1326,7,0,3444.39,2,Champions
1327,7,85,1569.3600000000001,3,Potential Loyalists
1328,7,391,942.75,3,Potential Loyalists
1329,7,254,2794.4700000000003,3,Potential Loyalists
1330,7,154,1716.58,3,Potential Loyalists
1331,7,65,1821.02,3,Potential Loyalists
1332,7,30,1820.1100000000001,3,Potential Loyalists
1333,7,43,2712.97,3,Potential Loyalists
1334,7,66,7272.2,3,Potential Loyalists
1335,7,213,1124.72,3,Potential Loyalists
1336,7,37,5120.0,2,Champions
1337,7,71,604.5500000000001,3,Potential Loyalists
1338,7,22,1085.7,0,Loyal Customers
1339,7,25,7928.27,2,Champions
1340,7,43,1997.75,3,Potential Loyalists
1341,7,8,2777.67,2,Champions
1342,7,87,1386.4,3,Potential Loyalists
1343,7,7,1717.19,0,Loyal Customers
1344,7,17,625.38,0,Loyal Customers
1345,7,551,2753.52,3,Potential Loyalists
1346,7,24,3850.79,2,Champions
1347,7,686,9471.5,3,Potential Loyalists
1348,7,422,1295.25,3,Potential Loyalists
1349,7,17,2656.56,2,Champions
1350,7,74,2896.69,3,Potential Loyalists
1351,7,13,3408.06,2,Champions
1352,7,27,5464.85,2,Champions
1353,7,19,1969.6,0,Loyal Customers
1354,7,8,1342.32,0,Loyal Customers
1355,7,633,2282.28,3,Potential Loyalists
1356,7,79,2132.09,3,Potential Loyalists
1357,7,46,2422.43,3,Potential Loyalists
1358,7,56,1117.94,3,Potential Loyalists
1359,7,38,3442.15,3,Potential Loyalists
1360,7,8,5394.07,2,Champions
1361,7,95,2237.12,3,Potential Loyalists
1362,7,508,2869.16,3,Potential Loyalists
